"speech_register","seg_id","m","min_pit","max_pit","sd_pit","range_pit"
"IDS","V-S1MA_pass1_114_13",297.593267181084,115.921435818009,404.158782961072,27.4917227158358,288.237347143064
"IDS","V-S1MA_pass1_114_17",314.904039215493,199.475102210422,361.946805888561,40.6428231647526,162.471703678139
"IDS","V-S1MA_pass1_114_30",349.214059856592,162.794334268932,568.088115101086,126.481322413047,405.293780832153
"IDS","V-S1MA_pass1_114_43",241.63957036944,181.603767568916,329.126204176475,46.9385018196466,147.522436607559
"IDS","V-S1MA_pass1_114_47",236.411331871826,201.538500253714,377.974505222768,37.5436367810589,176.436004969055
"IDS","V-S1MA_pass1_114_49",241.774301351829,148.320177436084,401.935491822114,68.4574275538656,253.61531438603
"IDS","V-S1MA_pass1_114_52",232.967755131968,196.550502780173,332.435326926917,31.747481574231,135.884824146745
"IDS","V-S1MA_pass1_114_55",249.195991290245,127.971182996914,322.155327995537,45.0978971499117,194.184144998623
"IDS","V-S1MA_pass1_1215_15",172.013310624573,111.582289348461,261.3188335108,41.3575215493645,149.736544162339
"IDS","V-S1MA_pass1_1215_17",258.915688988875,159.74793198156,402.836625345855,66.7665191678074,243.088693364295
"IDS","V-S1MA_pass1_1215_22",237.666265969789,155.394936068445,379.188176269094,67.6294219018229,223.793240200649
"IDS","V-S1MA_pass1_1215_25",222.734089237949,138.825053031553,360.533809807768,59.5298954399568,221.708756776215
"IDS","V-S1MA_pass1_1215_28",242.877446546463,135.190914805394,503.218284919121,80.3248963252743,368.027370113727
"IDS","V-S1MA_pass1_1215_30",194.507311963643,144.327525935942,394.768160109993,73.7263998887908,250.440634174052
"IDS","V-S1MA_pass1_1215_31",196.770432311162,149.592112336903,344.952162075461,50.5068225604811,195.360049738558
"IDS","V-S1MA_pass1_1215_33",213.886845783963,158.982946044758,382.704686887285,74.4262575734775,223.721740842528
"IDS","V-S1MA_pass1_1215_35",215.968557865931,144.342254125795,425.159387448908,75.213485399169,280.817133323114
"IDS","V-S1MA_pass1_1215_36",247.392632528592,144.499737789468,382.051033738907,87.1187599859527,237.551295949439
"IDS","V-S1MA_pass1_1215_39",160.445485846696,115.485475845353,356.47562873767,60.4100555357462,240.990152892318
"IDS","V-S1MA_pass1_1215_41",175.299626858892,117.919691279175,244.531236252823,29.7618541873095,126.611544973648
"IDS","V-S1MA_pass1_1215_43",193.764216539194,143.173269453482,229.476358888576,14.3427362972386,86.3030894350943
"IDS","V-S1MA_pass1_1215_5",433.345496055113,401.129102898559,458.709334145368,19.6073851354987,57.5802312468093
"IDS","V-S1MA_pass1_1221_18",279.006979641039,215.549495499415,386.535825207192,35.580850356414,170.986329707777
"IDS","V-S1MA_pass1_1221_20",258.666825849509,138.393716832851,343.079514309181,52.4640984548347,204.68579747633
"IDS","V-S1MA_pass1_149_1",274.178967567345,202.12385455727,396.898835871413,58.2712942912971,194.774981314143
"IDS","V-S1MA_pass1_149_10",223.668229325544,177.720913960603,327.782068600503,36.740360998887,150.0611546399
"IDS","V-S1MA_pass1_149_12",249.15759532622,141.546166999826,345.330672558129,55.6685143875503,203.784505558303
"IDS","V-S1MA_pass1_149_14",271.648550066446,160.303321283369,457.66849308559,94.6265949712754,297.365171802221
"IDS","V-S1MA_pass1_149_16",238.37728463198,137.563719525939,329.423360558054,48.386450573428,191.859641032115
"IDS","V-S1MA_pass1_149_19",278.994422665532,241.523233551415,326.755879863738,18.1284645180485,85.2326463123222
"IDS","V-S1MA_pass1_149_22",257.725717329576,184.378193403211,434.954415475202,49.3088193266475,250.576222071991
"IDS","V-S1MA_pass1_149_29",298.237420768887,256.80750913771,570.027382111986,63.9688482276232,313.219872974275
"IDS","V-S1MA_pass1_149_33",347.132938166832,185.681250910361,618.693688039136,112.356381895519,433.012437128775
"IDS","V-S1MA_pass1_149_5",251.548321634101,176.498070976959,422.218481491519,50.4594987542383,245.72041051456
"IDS","V-S1MA_pass1_149_7",251.538104455234,194.892965633747,472.828106118893,55.5524710945225,277.935140485147
"IDS","V-S1MA_pass1_284_22",256.33311640176,112.862396926962,603.463426789851,126.21180667342,490.601029862889
"IDS","V-S1MA_pass1_284_8",277.444785066411,147.338904212625,440.595274163592,50.0835399457823,293.256369950967
"IDS","V-S1MA_pass1_319_1",278.407029916125,105.734976552654,573.02428814192,138.768605172812,467.289311589267
"IDS","V-S1MA_pass1_319_10",220.829125459752,132.6045746718,450.997283454219,98.0539412965236,318.392708782419
"IDS","V-S1MA_pass1_319_12",185.373635291513,100,274.238740689528,25.2505691246385,174.238740689528
"IDS","V-S1MA_pass1_319_14",203.112745491548,100,311.929646358927,48.688890926593,211.929646358927
"IDS","V-S1MA_pass1_319_16",303.824309186266,93.0326232012499,597.679942113882,146.778468385111,504.647318912632
"IDS","V-S1MA_pass1_319_24",208.875038954386,97.2041063739831,316.102321068619,66.9554313520324,218.898214694635
"IDS","V-S1MA_pass1_319_25",232.775810409362,160.624816683473,548.063481951877,82.1391403771749,387.438665268404
"IDS","V-S1MA_pass1_319_3",238.682106428304,99.4814885501421,601.445297117388,138.072196904112,501.963808567246
"IDS","V-S1MA_pass1_319_31",298.577065909639,145.080196441861,554.510767217238,93.1537774238844,409.430570775378
"IDS","V-S1MA_pass1_319_33",336.868109670563,142.780426650864,626.841300240624,147.454450504129,484.060873589761
"IDS","V-S1MA_pass1_319_37",226.207584615343,98.9610347556486,440.932758527,92.9648620557866,341.971723771351
"IDS","V-S1MA_pass1_319_40",377.415262509354,128.13917956293,628.440999667904,168.232111163966,500.301820104974
"IDS","V-S1MA_pass1_319_51",183.354631343141,96.6877211147099,233.329343239996,33.5745879655266,136.641622125287
"IDS","V-S1MA_pass1_319_53",182.598305017367,84.2563875743781,388.280354131866,71.5929297086878,304.023966557488
"IDS","V-S1MA_pass1_319_56",226.275518884893,95.0066109142759,482.259599894977,121.369520098506,387.252988980701
"IDS","V-S1MA_pass1_319_64",221.821966900488,176.735873560789,292.411442241607,25.1939803260816,115.675568680818
"IDS","V-S1MA_pass1_319_66",220.96033078976,83.1236551867688,434.550916006356,97.1780197000234,351.427260819588
"IDS","V-S1MA_pass1_319_7",195.291576013501,99.4814885501421,519.837064590844,87.3286222918905,420.355576040702
"IDS","V-S1MA_pass1_319_9",185.351442509831,138.027268595867,270.933470861556,31.5124612747075,132.90620226569
"IDS","V-S1MA_pass1_321_1",208.822017015413,97.8782811060288,407.742603167316,85.3441815348784,309.864322061287
"IDS","V-S1MA_pass1_321_12",362.673768615213,264.326138733902,616.5027380007,98.9986621999489,352.176599266798
"IDS","V-S1MA_pass1_321_14",269.95520651665,100.425324645502,561.832201821705,114.710278771572,461.406877176203
"IDS","V-S1MA_pass1_321_2",261.432340305308,234.135788959045,358.68240948387,41.0995059631553,124.546620524825
"IDS","V-S1MA_pass1_374_11",271.809599402247,202.338973486734,401.598398654495,45.9741001497428,199.259425167761
"IDS","V-S1MA_pass1_374_15",332.536641614563,263.97237979089,425.12875898335,50.2523430809443,161.15637919246
"IDS","V-S1MA_pass1_374_22",268.305703486245,221.339116135023,381.834777430583,37.0802843619577,160.49566129556
"IDS","V-S1MA_pass1_374_29",231.752881275467,187.338106476555,311.63891233121,29.9618904372987,124.300805854655
"IDS","V-S1MA_pass1_374_51",277.483676031627,132.029479980448,550.087239582371,90.7657783422331,418.057759601922
"IDS","V-S1MA_pass1_374_55",241.701609572989,180.455443657231,557.903461211568,82.8148940665656,377.448017554337
"IDS","V-S1MA_pass1_374_62",189.811780107412,128.701832488162,251.343159615463,24.9670973180241,122.641327127301
"IDS","V-S1MA_pass1_374_67",219.974970455061,132.286331848882,514.121576102204,56.9244114035422,381.835244253323
"IDS","V-S1MA_pass1_374_71",254.583229864842,87.1317445707064,413.37789811424,73.707916161524,326.246153543533
"IDS","V-S1MA_pass1_374_73",189.214910956687,141.826055173104,283.79346973441,28.8677449970412,141.967414561306
"IDS","V-S1MA_pass1_374_80",359.127653552035,204.48096565119,494.526936145045,80.1811041935999,290.045970493855
"IDS","V-S1MA_pass1_374_86",323.354606256818,196.534279029178,444.222638519141,91.6749210324947,247.688359489963
"IDS","V-S1MA_pass1_374_93",268.498532075335,148.49364550976,308.056464336134,54.6713698148882,159.562818826373
"IDS","V-S1MA_pass1_422_12",280.651251224631,205.279063643669,309.308176032015,30.8875204685156,104.029112388346
"IDS","V-S1MA_pass1_422_15",263.625157977779,214.329310657455,380.594726651382,68.2874019278126,166.265415993927
"IDS","V-S1MA_pass1_422_19",318.247761437212,251.513126360411,420,82.0747430337923,168.486873639589
"IDS","V-S1MA_pass1_422_37",217.082513039343,213.753983765936,229.124057564351,3.19711786081505,15.3700737984148
"IDS","V-S1MA_pass1_422_44",260.703033960043,175.710096209955,367.148205455526,65.2186332797342,191.438109245571
"IDS","V-S1MA_pass1_455_20",272.106507424845,174.589495120286,421.621524805312,54.9726616561666,247.032029685026
"IDS","V-S1MA_pass1_455_23",257.592520102557,183.590671977678,322.229109385042,30.8883261133041,138.638437407364
"IDS","V-S1MA_pass1_600_28",217.875137601199,132.199151846237,385.302832397059,50.1481887335539,253.103680550822
"IDS","V-S1MA_pass1_600_37",250.694065754875,188.491542389527,322.052857632807,29.6893444363757,133.56131524328
"IDS","V-S1MA_pass1_600_40",324.298087296697,154.257714957429,536.32004988392,104.314380476647,382.062334926491
"IDS","V-S1MA_pass1_600_55",321.123587139567,242.637222569049,460.942860961456,68.3210446596378,218.305638392407
"IDS","V-S1MA_pass1_600_60",302.018156938712,219.938039284186,395.469382071423,23.6684839285172,175.531342787237
"IDS","V-S1MA_pass1_619_1",207.374783773944,160.648859349272,292.664030893494,25.9182341074765,132.015171544222
"IDS","V-S1MA_pass1_619_3",348.338259849425,196.194621844581,616.712806621543,139.39628215311,420.518184776962
"IDS","V-S1MA_pass1_619_30",258.07901139401,207.359992073508,292.800297496838,21.7006707186946,85.4403054233304
"IDS","V-S1MA_pass1_634_1",310.953924169533,234.965586824744,458.534460905037,48.3737202587801,223.568874080293
"IDS","V-S1MA_pass1_634_10",267.374607296097,223.13597702854,377.660074947038,32.2716948714927,154.524097918498
"IDS","V-S1MA_pass1_634_12",246.138142452565,122.858131624663,391.468830119095,52.8651483169117,268.610698494432
"IDS","V-S1MA_pass1_634_17",245.875040751518,112.648549687295,385.11493407886,59.86379645482,272.466384391564
"IDS","V-S1MA_pass1_634_18",248.434003962912,115.481199172534,344.711201158274,47.5036495675846,229.23000198574
"IDS","V-S1MA_pass1_634_35",191.253237975018,117.408783395867,248.464795246181,46.5270748310645,131.056011850314
"IDS","V-S1MA_pass1_634_40",243.669260523387,115.236654275125,331.980720664097,67.4008111469724,216.744066388973
"IDS","V-S1MA_pass1_634_41",265.18290981394,233.269277784213,312.150370143071,26.0793769582448,78.8810923588581
"IDS","V-S1MA_pass1_634_43",184.103095992847,119.945362307583,223.18450513873,23.1920891492162,103.239142831147
"IDS","V-S1MA_pass1_634_44",243.602666912435,162.092903425434,326.692840165704,29.8430024649797,164.59993674027
"IDS","V-S1MA_pass1_634_45",275.451880515045,101.673539493164,385.027539069035,58.3670199144023,283.353999575871
"IDS","V-S1MA_pass1_634_46",168.755899953289,123.221866677602,243.564647418665,33.261937980359,120.342780741064
"IDS","V-S1MA_pass1_634_56",221.150296788104,119.159749212097,346.001230520942,61.3881968510246,226.841481308845
"IDS","V-S1MA_pass1_634_62",197.836558459007,117.916606004247,278.997602016287,44.3470500738685,161.08099601204
"IDS","V-S1MA_pass1_634_67",219.299639940057,112.109910118917,375.172311309191,68.2360303789567,263.062401190275
"IDS","V-S1MA_pass1_634_69",217.631077432043,104.531821900172,378.860884356669,76.1819747993521,274.329062456498
"IDS","V-S1MA_pass1_634_75",277.188108817531,153.458640569252,344.184324186803,43.0283427978439,190.725683617551
"IDS","V-S1MA_pass1_634_76",222.395423522018,110.665348035,300.129522503122,41.1739406583698,189.464174468122
"IDS","V-S1MA_pass1_634_79",284.697895844348,115.133299814975,394.683434981601,64.1104281473966,279.550135166625
"IDS","V-S1MA_pass1_634_8",293.604247795586,154.538246410919,474.848231643806,75.2746598423745,320.309985232886
"IDS","V-S1MA_pass1_634_82",267.341832590186,115.584750954787,370.721337746932,66.1072383011929,255.136586792145
"IDS","V-S1MA_pass1_634_83",267.947393168645,216.064485526373,340.419654853132,38.0415881357675,124.355169326759
"IDS","V-S1MA_pass1_634_84",258.146475918462,117.612468812087,392.768342936608,62.4015048466119,275.155874124522
"IDS","V-S1MA_pass1_634_85",234.007204892716,112.987753668537,341.135453486407,67.2525138486124,228.14769981787
"IDS","V-S1MA_pass1_634_87",283.911524026125,159.570400734185,346.783347324565,44.5173182258597,187.21294659038
"IDS","V-S1MA_pass1_692_27",214.312865961202,178.074060307013,616.198254380674,74.7373296685534,438.124194073661
"IDS","V-S1MA_pass1_692_37",325.535405162686,175.846377314344,454.945379154564,76.8263581643438,279.09900184022
"IDS","V-S1MA_pass1_692_38",266.532055936492,173.027721782551,461.292689332661,88.4062070875506,288.26496755011
"IDS","V-S1MA_pass1_692_39",222.22826938255,189.115723597173,300.222316764679,21.6225409693035,111.106593167505
"IDS","V-S1MA_pass1_692_43",218.716228060422,158.554378186954,481.411050081069,95.231281476692,322.856671894115
"IDS","V-S1MA_pass1_692_45",188.000691986925,140.958352041809,282.266435835326,35.4119534846088,141.308083793517
"IDS","V-S1MA_pass1_692_47",235.191639210833,175.948136189883,422.488476597139,56.9206031119437,246.540340407256
"IDS","V-S1MA_pass1_889_13",318.654643400651,171.487950162642,455.043176603854,85.7636009960152,283.555226441212
"IDS","V-S1MA_pass1_889_16",252.237000279999,125.479615453447,327.503823395697,44.2281436625911,202.02420794225
"IDS","V-S1MA_pass1_889_5",176.882288666925,93.6113910704388,271.34457615722,32.6136544041085,177.733185086781
"IDS","V-S1MA_pass1_893_1",279.009160887811,167.076170736636,361.094397095111,38.7938962108104,194.018226358475
"IDS","V-S1MA_pass1_893_5",254.73121514485,175.672556197762,367.046858955628,46.3618478454535,191.374302757866
"IDS","V-S1MA_pass1_913_12",315.303555517712,212.270880811733,571.05741800066,91.3574478829802,358.786537188927
"IDS","V-S1MA_pass1_913_14",256.819018143455,178.346266716377,347.416425664175,49.4165277395666,169.070158947799
"IDS","V-S1MA_pass1_968_11",201.899556812387,160.194102394581,254.077834198827,19.8927463490399,93.8837318042459
"IDS","V-S1MA_pass1_968_3",283.928453175238,121.35480071146,394.317826201955,72.8690609530125,272.963025490495
"IDS","V-S1MA_pass1_968_9",209.45940682776,133.211752741581,302.581069551414,29.477865803151,169.369316809833
"IDS","V-S1RJ_pass1_151_15",311.735653264053,123.97837176897,425.255177036453,78.8132077896555,301.276805267483
"IDS","V-S1RJ_pass1_151_19",202.412593612508,125.865164160728,269.013692427013,42.4611170748406,143.148528266285
"IDS","V-S1RJ_pass1_151_25",245.371715593327,95.6238884355477,360.544006592149,83.1243804654795,264.920118156601
"IDS","V-S1RJ_pass1_151_6",299.164070647989,148.082298937631,471.073236755751,98.6760853060689,322.99093781812
"IDS","V-S1RJ_pass1_197_26",287.319251523566,104.966014102721,417.448658114445,105.775913862556,312.482644011723
"IDS","V-S1RJ_pass1_223_1",186.094471727186,128.095631257408,405.864131681338,67.2457693194441,277.76850042393
"IDS","V-S1RJ_pass1_223_10",154.728529825811,116.300480177199,295.00584189379,39.4820393179292,178.705361716591
"IDS","V-S1RJ_pass1_223_3",180.546482026116,121.495802521908,320.540363246307,54.7518461267739,199.0445607244
"IDS","V-S1RJ_pass1_223_5",147.293315182418,111.98214188694,247.83111528108,26.0597796902354,135.84897339414
"IDS","V-S1RJ_pass1_313_11",265.032467444233,152.793581344882,408.479964151045,81.5001165563275,255.686382806163
"IDS","V-S1RJ_pass1_313_13",136.157322119007,96.8654805038306,200.230462002938,27.2981362787869,103.364981499107
"IDS","V-S1RJ_pass1_313_21",135.820165259192,113.404261076351,165.370190769349,10.1360343735068,51.9659296929975
"IDS","V-S1RJ_pass1_313_23",179.784299450596,116.388477993897,438.566239127712,74.8977679413701,322.177761133815
"IDS","V-S1RJ_pass1_313_27",189.966651590821,96.7744467308836,440.631961946312,73.4882227228723,343.857515215428
"IDS","V-S1RJ_pass1_313_29",183.229738406588,97.6008174814568,317.567903293506,52.2200306194467,219.967085812049
"IDS","V-S1RJ_pass1_313_32",216.044017520673,102.25155069886,356.912730955782,65.2076012034909,254.661180256923
"IDS","V-S1RJ_pass1_313_34",183.813056540965,101.311551254694,287.636090143888,41.0899218764653,186.324538889193
"IDS","V-S1RJ_pass1_313_37",146.27509803504,104.265888030919,201.805930924318,22.4173584713762,97.5400428933994
"IDS","V-S1RJ_pass1_313_4",174.528416359802,121.663207605193,285.642990623153,39.9214808837452,163.97978301796
"IDS","V-S1RJ_pass1_315_1",148.86404283264,119.89948021815,192.404072269742,16.4608807927883,72.5045920515923
"IDS","V-S1RJ_pass1_315_10",248.825644902421,117.120322811804,378.214990050482,84.2643532777316,261.094667238677
"IDS","V-S1RJ_pass1_315_14",158.523576412545,97.5227597565341,372.559341785674,59.9986708394925,275.03658202914
"IDS","V-S1RJ_pass1_315_16",115.800669860501,98.8313686351092,225.7723409754,22.5879562664914,126.940972340291
"IDS","V-S1RJ_pass1_315_18",152.662415463273,127.697846798608,246.027182978391,21.6237640788551,118.329336179783
"IDS","V-S1RJ_pass1_315_20",203.241463351371,105.995410946738,490.925489010938,82.2461503401841,384.9300780642
"IDS","V-S1RJ_pass1_315_22",121.665312032578,93.3089933883098,167.910189594194,12.4233528415838,74.6011962058842
"IDS","V-S1RJ_pass1_315_24",216.826172830423,100.830635988162,411.092750164005,65.6831829107512,310.262114175843
"IDS","V-S1RJ_pass1_315_3",209.798840455625,114.80434201433,314.492241730372,79.5313713203698,199.687899716042
"IDS","V-S1RJ_pass1_315_8",125.324615433037,97.0670084718144,165.911607740587,16.8467917287638,68.8445992687727
"IDS","V-S1RJ_pass1_338_5",204.62770000344,133.530485404872,357.358755401851,53.7367337597384,223.828269996979
"IDS","V-S1RJ_pass1_338_7",186.041210452998,120.41007026099,422.512838660637,73.0754821902129,302.102768399648
"IDS","V-S1RJ_pass1_364_11",222.915287640606,196.881352374078,278.699657797515,20.2268053301844,81.8183054234368
"IDS","V-S1RJ_pass1_364_13",265.323959431396,228.041960581656,366.028843786235,32.147787446232,137.986883204579
"IDS","V-S1RJ_pass1_364_15",229.949485297418,134.476119602034,466.660549749338,48.3797242612047,332.184430147304
"IDS","V-S1RJ_pass1_364_17",219.456135405595,94.6493137165486,398.667473552212,69.5960431980426,304.018159835663
"IDS","V-S1RJ_pass1_364_19",215.272376618557,110.756912659255,318.86269436234,36.0628721067487,208.105781703085
"IDS","V-S1RJ_pass1_364_3",237.589989896332,126.957688986011,323.101855618261,35.6178351195457,196.14416663225
"IDS","V-S1RJ_pass1_364_7",225.303243576456,185,271.464550106057,15.9804948529394,86.4645501060574
"IDS","V-S1RJ_pass1_364_8",260.948775541025,221.868077453495,339.007846901944,21.5128877906892,117.139769448449
"IDS","V-S1RJ_pass1_364_9",226.697491575465,180.310889240847,320.625134515724,16.3070020035278,140.314245274877
"IDS","V-S1RJ_pass1_37_11",208.775803840196,96.5148716794521,373.665624291785,66.3569330791912,277.150752612333
"IDS","V-S1RJ_pass1_37_2",109.86213082413,99.096309897263,148.28006867683,12.323103344539,49.1837587795666
"IDS","V-S1RJ_pass1_37_4",222.971457013589,100.342305748552,417.475573688678,62.7896355855095,317.133267940126
"IDS","V-S1RJ_pass1_37_6",196.135317138114,97.1084031491176,309.377498968423,66.491242723174,212.269095819305
"IDS","V-S1RJ_pass1_38_1",340.241053801629,209.056129755759,421.411534762431,57.0175121507822,212.355405006672
"IDS","V-S1RJ_pass1_38_3",274.555471939755,103.25006182247,329.586213763885,65.088121606329,226.336151941415
"IDS","V-S1RJ_pass1_513_10",132.052697309853,113.965510417383,151.242920144185,8.63905340010443,37.2774097268019
"IDS","V-S1RJ_pass1_513_12",151.034846961173,117.993152384665,189.469446032528,14.7836572943026,71.476293647863
"IDS","V-S1RJ_pass1_513_16",154.820193603479,92.3829611987463,285.91293149336,39.2561675863871,193.529970294614
"IDS","V-S1RJ_pass1_650_5",248.121334730885,221.703139089971,266.130635398088,10.8994685905207,44.4274963081177
"IDS","V-S1RJ_pass1_650_7",322.852414895698,200.180355001391,389.334798098653,30.0792417267379,189.154443097262
"IDS","V-S1RJ_pass1_714_11",222.178486299605,111.078525074027,355.691158819746,50.1647368462975,244.612633745719
"IDS","V-S1RJ_pass1_714_16",236.136242078862,96.0534515504314,382.39337803413,83.8334603359312,286.339926483698
"IDS","V-S1RJ_pass1_714_7",312.904455053503,229.77575696262,375.600804052599,36.3868913528012,145.825047089979
"IDS","V-S1RJ_pass1_930_1",290.75281765439,110.418282113027,500.075626197032,128.934132214343,389.657344084005
"IDS","V-S1RJ_pass1_930_11",186.050845895487,110.738256257062,450.689038017905,102.662876653165,339.950781760843
"IDS","V-S1RJ_pass1_930_21",224.847605068931,112.244611190916,391.836983304403,75.7699256377233,279.592372113487
"IDS","V-S1RJ_pass1_930_3",193.067765374677,113.026500911813,351.802164502382,61.6091833864733,238.775663590569
"IDS","V-S1RJ_pass1_930_5",165.382415825948,97.4918937504671,369.742350484111,63.769174826244,272.250456733644
"IDS","V-S1RJ_pass1_930_7",175.983452325089,111.703913390681,309.171110222803,68.6533940392652,197.467196832123
"IDS","V-S1RJ_pass1_930_9",271.557249259416,113.180481575935,553.985130905404,113.344515943505,440.804649329469
"IDS","V-S1RJ_pass1_933_1",197.840199131904,119.531760943591,305.175848958528,60.5411230585092,185.644088014937
"IDS","V-S1RJ_pass1_933_15",139.645621260834,102.756012579886,263.03507634126,43.8879496690807,160.279063761374
"IDS","V-S1RJ_pass1_933_18",132.549095836256,104.399932575986,323.147670197868,32.3286760807366,218.747737621881
"IDS","V-S1RJ_pass1_933_22",238.288404138288,102.469039739731,381.486266444098,106.663604709787,279.017226704367
"IDS","V-S1RJ_pass1_933_3",211.860287485486,116.29715450237,333.777766581612,57.2216689857301,217.480612079242
"IDS","V-S1RJ_pass1_933_31",145.787441778128,110.395186617912,267.43524592379,49.0763341327488,157.040059305878
"IDS","V-S1RJ_pass1_933_9",273.389334104246,106.431335503464,362.327904878084,55.6078615312836,255.89656937462
"IDS","V-S1RJ_pass1_943_1",225.095033280176,179.110982684389,317.847508332008,23.5521878495213,138.736525647619
"IDS","V-S1RJ_pass1_943_3",230.137888149297,181.204993471261,304.657299954522,23.7579656039728,123.452306483261
"IDS","V-S1RJ_pass1_943_5",235.098730455851,195.629858262995,276.128775739636,15.375114763306,80.4989174766408
"IDS","V-S1RJ_pass1_943_9",233.950197887287,185.088273843159,387.428334460547,48.1259907734602,202.340060617388
"IDS","V-S1RJ_pass1_963_1",258.161247274445,171.099088652841,380.237546200127,51.5880411861599,209.138457547286
"IDS","V-S1RJ_pass1_963_12",221.625838952781,143.06868788061,309.501964206649,34.1234701517858,166.433276326039
"IDS","V-S1RJ_pass1_963_13",174.303190205889,119.769418203665,242.310407103321,34.8806382784977,122.540988899656
"IDS","V-S1RJ_pass1_963_15",281.559859662388,138.541709461617,438.413201856048,85.5251916261982,299.87149239443
"IDS","V-S1RJ_pass1_963_18",290.144915801617,139.254178542098,423.82269658046,69.9898270151542,284.568518038363
"IDS","V-S1RJ_pass1_963_2",289.169628920082,251.368187201783,319.316563045663,17.6622181208191,67.9483758438794
"IDS","V-S1RJ_pass1_963_22",315.921463121032,189.546018868608,449.564514901555,69.481739802398,260.018496032947
"IDS","V-S1RJ_pass1_963_3",247.400557649446,129.596221359738,443.382288608797,94.7919289638424,313.786067249059
"IDS","V-S1RJ_pass1_963_5",250.130151944739,103.094644316647,385.489239161134,73.5558983758611,282.394594844487
"IDS","V-S1VL_pass1_174_1",192.800634884558,105.438151523232,281.092181759474,52.1376277590856,175.654030236241
"IDS","V-S1VL_pass1_174_3",189.724749655623,123.151525092028,246.374038500797,29.5990488008441,123.222513408769
"IDS","V-S1VL_pass1_174_36",235.134770285362,101.911261671843,482.74163360737,86.0792780620719,380.830371935527
"IDS","V-S1VL_pass1_174_38",246.686669787723,101.441330719034,428.518608422781,80.9719699856352,327.077277703747
"IDS","V-S1VL_pass1_174_39",153.4742776893,106.014542650645,340.083221449818,37.7081112761119,234.068678799172
"IDS","V-S1VL_pass1_174_40",194.641963593789,97.9657036985919,321.557200694219,62.6498334219352,223.591496995627
"IDS","V-S1VL_pass1_174_42",215.617591390857,117.112592829956,364.774377146978,56.2896949245867,247.661784317022
"IDS","V-S1VL_pass1_174_44",223.307864096823,102.24259079202,498.801872545072,91.0137846840546,396.559281753052
"IDS","V-S1VL_pass1_174_45",138.223794334936,106.338847007451,200.594318629542,21.1112476107064,94.255471622091
"IDS","V-S1VL_pass1_174_46",225.712587367272,116.585785831643,342.39979351684,55.0075341146162,225.814007685197
"IDS","V-S1VL_pass1_174_47",151.810711597648,104.323201172802,234.616897443245,41.603695576217,130.293696270443
"IDS","V-S1VL_pass1_174_49",291.827754649571,103.824469913852,457.967174323589,115.889404574392,354.142704409737
"IDS","V-S1VL_pass1_174_51",130.51580070285,103.421697109429,201.406839419089,24.6258704107333,97.9851423096593
"IDS","V-S1VL_pass1_174_7",221.790148990428,134.549585058755,445.045405873131,55.5755733383985,310.495820814376
"IDS","V-S1VL_pass1_178_1",280.437236508178,100.369711889958,487.263726457305,93.6442645456677,386.894014567347
"IDS","V-S1VL_pass1_178_10",182.33475050398,117.098811078329,230.252717217523,37.7901458200718,113.153906139194
"IDS","V-S1VL_pass1_178_100",262.687316982233,158.298801496825,342.640960402669,58.0660326107536,184.342158905844
"IDS","V-S1VL_pass1_178_101",272.988067691642,176.728691876425,338.051614589067,34.3020525094666,161.322922712642
"IDS","V-S1VL_pass1_178_102",180.81394920497,104.171263767369,329.096729829359,52.1661867146189,224.925466061989
"IDS","V-S1VL_pass1_178_107",230.131206495217,104.114581875283,356.571395627397,100.010151548287,252.456813752115
"IDS","V-S1VL_pass1_178_109",220.770912997565,111.169683698826,318.113423684405,54.8456505111101,206.943739985579
"IDS","V-S1VL_pass1_178_11",177.988373258058,128.022015316143,206.358459671403,18.3028863898012,78.3364443552603
"IDS","V-S1VL_pass1_178_111",154.914917188182,108.571714156493,240.90680934025,31.8824513852393,132.335095183756
"IDS","V-S1VL_pass1_178_112",217.414728443,188.612681890586,236.608860128686,14.4011262371592,47.9961782381003
"IDS","V-S1VL_pass1_178_113",222.168578319316,99.6551791780921,408.319076823948,97.008117349159,308.663897645856
"IDS","V-S1VL_pass1_178_14",247.703425576563,102.496191135239,409.419106506016,71.8615637956587,306.922915370777
"IDS","V-S1VL_pass1_178_15",277.574357471143,252.33951629454,321.546352674948,19.154340742731,69.2068363804083
"IDS","V-S1VL_pass1_178_16",225.739681664751,122.616582992619,381.951902326979,56.4292152305348,259.33531933436
"IDS","V-S1VL_pass1_178_2",306.133678108517,214.536371018242,444.378151518112,55.7603935894079,229.84178049987
"IDS","V-S1VL_pass1_178_23",181.705135815731,99.4238913659871,276.447271973792,34.6053993472378,177.023380607805
"IDS","V-S1VL_pass1_178_26",238.013453484027,113.149688045293,373.90906551144,47.0547532541104,260.759377466147
"IDS","V-S1VL_pass1_178_28",254.517200401609,114.982414200428,442.443641373685,64.0352692827243,327.461227173257
"IDS","V-S1VL_pass1_178_3",239.657190946901,136.333750257247,432.271648082733,74.4444282393741,295.937897825486
"IDS","V-S1VL_pass1_178_31",217.476904694179,139.286335326178,288.857699072157,37.2769905520392,149.571363745979
"IDS","V-S1VL_pass1_178_33",193.300005279436,114.911620872165,499.549918359437,76.4857258502245,384.638297487272
"IDS","V-S1VL_pass1_178_37",298.675961608226,138.132369907879,434.999029465332,95.5916290620025,296.866659557453
