file	register	m_pitch	min_pit	max_pit	sd_pit	range_pit	convo	comfort	sing	inform	read	imperative	question	vocalplay	noisy	age	adu_gender	coder	ID	chi_gender									
B-12_13_pass1_145_31	IDS	206.6419461	99.9934355	322.6085478	38.05052391	222.6151123	1	0	0	1	0	0	0	0	0	13	female	emily	B-12	male									
B-12_13_pass1_145_32	IDS	238.2878856	191.5411263	309.4477745	26.82307733	117.9066483	1	0	0	0	0	0	0	0	0	13	female	emily	B-12	male									
B-12_13_pass1_145_33	IDS	241.584561	210.1945661	265.3626533	14.00943182	55.16808717	0	0	0	0	0	0	0	0	1	13	female	emily	B-12	male									
B-12_13_pass1_145_35	IDS	233.5266341	132.5660225	328.6124204	54.75946289	196.0463979	0	0	0	0	0	1	0	0	0	13	female	emily	B-12	male									
B-12_13_pass1_145_37	IDS	205.5791153	118.4032619	324.0104164	52.36797458	205.6071546	0	0	0	0	0	1	0	0	0	13	female	emily	B-12	male									
B-13_10_pass1_34_1	IDS	240.5994933	102.0903616	431.7419029	60.20761302	329.6515413	1	0	0	0	0	0	0	0	0	10	female	emily	B-13	male									
B-13_10_pass1_34_10	IDS	233.6630054	180.6274764	312.5608102	27.05489713	131.9333338	0	0	0	1	0	0	0	0	0	10	female	emily	B-13	male									
B-13_10_pass1_34_14	IDS	224.7230513	140.1524207	434.4466554	56.69506943	294.2942348	0	0	0	1	0	0	0	0	0	10	female	emily	B-13	male									
B-13_10_pass1_34_16	IDS	181.5251518	160.135851	284.0809588	16.47543199	123.9451078	0	0	0	0	0	0	1	0	0	10	female	emily	B-13	male									
B-13_10_pass1_34_7	IDS	244.4788269	197.1981433	297.4192705	30.42768499	100.2211273	0	0	0	0	0	0	0	0	1	10	female	emily	B-13	male									
B-13_10_pass1_34_8	IDS	257.4399507	178.077464	359.6621811	48.82163528	181.5847171	0	0	0	0	0	1	0	0	0	10	female	emily	B-13	male									
B-13_10_pass1_34_9	IDS	283.3573275	238.3749267	331.594633	21.27751107	93.21970628	0	0	0	1	0	0	0	0	0	10	female	emily	B-13	male									
B-14_13_pass1_1062_15	IDS	170.022678	104.6403064	282.0689909	43.10533808	177.4286845	0	0	0	1	0	0	0	0	0	13	female	emily	B-14	female									
B-14_13_pass1_1062_3	IDS	179.9264708	152.5762509	243.8600158	19.48626162	91.28376493	1	0	0	0	0	0	0	0	0	13	female	emily	B-14	female									
B-15_06_pass1_983_1	ADS	137.0545908	98.15219382	261.3752092	29.49897448	163.2230154	0	0	0	1	0	0	0	0	0	6	male	emily	B-15	male									
B-15_06_pass1_983_12	ADS	184.2661362	142.4190701	275.0884181	22.8723301	132.669348	0	0	0	1	0	0	0	0	0	6	female	emily	B-15	male									
B-15_06_pass1_983_14	ADS	154.7825178	99.53790617	225.6665004	31.68303416	126.1285943	1	0	0	0	0	0	0	0	0	6	male	emily	B-15	male									
B-15_06_pass1_983_16	ADS	134.1551249	99.21121337	239.2666466	23.72578086	140.0554333	0	0	0	1	0	0	0	0	0	6	male	emily	B-15	male									
B-15_06_pass1_983_18	ADS	163.5455229	96.67850709	295.1454412	50.46429938	198.4669341	1	0	0	1	0	0	0	0	0	6	male	emily	B-15	male									
B-15_06_pass1_983_20	ADS	212.2530543	150.0821914	307.8889013	41.86168591	157.8067099	1	0	0	1	0	0	0	0	0	6	female	emily	B-15	male									
B-15_06_pass1_983_22	ADS	236.6792566	184.2573096	365.0508181	42.15811328	180.7935084	1	0	0	0	0	0	0	0	0	6	female	emily	B-15	male									
B-15_06_pass1_983_23	IDS	127.0930879	96.00694548	182.2768918	21.63162203	86.26994628	1	0	0	0	0	0	0	0	0	6	male	emily	B-15	male									
B-15_06_pass1_983_25	IDS	165.3070891	121.6895246	293.8120058	29.90686458	172.1224812	0	0	0	1	0	0	1	0	0	6	male	emily	B-15	male									
B-15_06_pass1_983_27	IDS	177.3870783	121.837373	323.9462863	32.78490708	202.1089133	0	0	0	1	0	0	1	0	0	6	male	emily	B-15	male									
B-15_06_pass1_983_28	IDS	196.4087982	160.1848696	277.466837	20.19294601	117.2819675	0	0	0	0	0	0	0	0	1	6	female	emily	B-15	male									
B-15_06_pass1_983_29	IDS	146.9542892	99.37472131	227.4018402	29.6635408	128.0271189	0	0	0	1	0	0	0	0	0	6	male	emily	B-15	male									
B-15_06_pass1_983_3	ADS	159.9690035	102.2665764	290.1979485	41.50433366	187.9313721	0	0	0	1	0	0	0	0	0	6	male	emily	B-15	male									
B-15_06_pass1_983_31	IDS	133.9247798	90.7793398	315.7885568	40.57873349	225.009217	0	0	0	1	0	0	0	0	0	6	male	emily	B-15	male									
B-15_06_pass1_983_33	IDS	190.882459	145.17579	271.2277998	21.1440152	126.0520098	0	0	0	1	0	0	0	0	0	6	female	emily	B-15	male									
B-15_06_pass1_983_4	ADS	211.7686409	155.780182	361.1646883	34.9623969	205.3845063	0	0	0	1	0	0	0	0	0	6	female	emily	B-15	male									
B-15_06_pass1_983_7	ADS	195.0271365	169.2153182	242.1502821	14.02208476	72.93496387	0	0	0	1	0	0	0	0	0	6	female	emily	B-15	male									
B-15_06_pass1_983_8	ADS	181.7357974	146.6718717	222.3756659	17.05026213	75.70379422	0	0	0	1	0	0	0	0	0	6	female	emily	B-15	male									
B-15_06_pass1_983_9	ADS	183.7478304	144.062147	261.4961781	17.63071887	117.4340311	1	0	0	1	0	0	0	0	0	6	female	emily	B-15	male									
B-16_16_pass1_458_1	IDS	221.4607237	120.9048104	358.0437153	41.35620832	237.1389049	0	0	0	1	0	0	0	0	0	16	female	anvi	B-16	male									
B-16_16_pass1_458_11	IDS	277.5486113	176.7887016	345.3185883	36.04395012	168.5298867	0	0	0	0	0	0	1	0	0	16	female	anvi	B-16	male									
B-16_16_pass1_458_13	IDS	279.7290073	198.0167115	389.1546152	44.42799062	191.1379037	0	0	0	1	0	0	1	0	0	16	female	anvi	B-16	male									
B-16_16_pass1_458_3	IDS	233.9249105	182.3350948	369.6947661	40.3120816	187.3596713	0	0	0	1	0	0	0	0	0	16	female	anvi	B-16	male									
B-16_16_pass1_458_9	IDS	239.6267963	179.0567719	350.2804983	41.77794781	171.2237264	0	0	0	0	0	0	0	1	0	16	female	anvi	B-16	male									
B-17_16_pass1_41_15	IDS	250.6343493	98.31618641	362.2138371	74.14004453	263.8976507	0	0	0	0	0	0	0	0	0	16	female	anvi	B-17	female									
B-17_16_pass1_41_16	IDS	279.6421163	131.3263143	484.4496228	84.54049063	353.1233085	1	0	0	0	0	0	0	0	0	16	female	anvi	B-17	female									
B-17_16_pass1_41_19	IDS	177.6314746	120.0308594	256.5978088	30.93190643	136.5669493	0	0	0	1	0	0	0	0	0	16	female	anvi	B-17	female									
B-17_16_pass1_41_21	IDS	189.747083	139.7394217	286.2086201	38.7310956	146.4691984	0	0	0	1	0	0	1	0	0	16	female	anvi	B-17	female									
B-17_16_pass1_41_25	IDS	155.6242714	120.3390076	263.7795058	30.89246476	143.4404982	0	0	0	1	0	0	0	0	0	16	female	anvi	B-17	female									
B-17_16_pass1_41_28	IDS	189.5648906	140.1106806	380.4830733	55.56288047	240.3723927	0	0	0	0	0	0	1	0	0	16	female	anvi	B-17	female									
B-17_16_pass1_41_32	IDS	187.6173332	133.020325	324.0967982	38.91592228	191.0764733	0	0	0	0	0	1	0	0	0	16	female	anvi	B-17	female									
B-17_16_pass1_41_34	IDS	195.2830542	104.6255489	346.7251106	57.40656003	242.0995617	0	0	0	1	0	0	1	0	0	16	female	anvi	B-17	female									
B-17_16_pass1_41_38	IDS	162.6270691	132.0461712	219.9992441	17.97486504	87.95307296	0	0	0	0	0	0	1	0	0	16	female	anvi	B-17	female									
B-17_16_pass1_41_43	IDS	232.4632823	120	402.1449973	63.33262346	282.1449973	0	0	0	1	0	0	1	0	0	16	female	anvi	B-17	female									
B-17_16_pass1_41_45	IDS	198.8352694	159.0044579	354.1435321	45.34206685	195.1390742	0	0	0	0	0	0	1	0	0	16	female	anvi	B-17	female									
B-17_16_pass1_41_50	IDS	240.4132131	118.7897036	571.2022526	100.8048827	452.412549	0	0	0	1	0	0	0	0	0	16	female	anvi	B-17	female									
B-18_10_pass1_1429_25	IDS	289.5968361	135.8705663	605.8313324	99.16046743	469.9607661	0	0	0	1	0	0	0	0	0	10	female	anvi	B-18	male									
B-18_10_pass1_1429_31	IDS	304.2787008	238.1544613	386.8685633	52.06410109	148.7141019	0	0	0	1	0	0	0	0	0	10	female	anvi	B-18	male									
B-18_10_pass1_1429_8	IDS	209.4380777	159.9848209	291.8401801	23.30443541	131.8553591	0	0	0	0	0	0	0	1	0	10	NA	anvi	B-18	male									
B-19_12_pass1_623_11	ADS	141.282051	101.472203	180.0998811	23.58060693	78.6276781	0	0	0	0	0	0	0	0	0	12	male	anvi	B-19	female									
B-19_12_pass1_623_13	IDS	144.3874282	129.7719598	177.131265	8.789235754	47.35930519	0	0	0	0	0	0	1	0	0	12	male	anvi	B-19	female									
B-19_12_pass1_623_17	IDS	182.2666758	128.7469565	256.6181976	26.49899897	127.8712411	0	0	0	0	0	0	1	0	0	12	male	anvi	B-19	female									
B-19_12_pass1_623_19	IDS	178.7366587	119.1678386	250.2595044	25.79569695	131.0916658	0	0	0	0	0	0	1	0	0	12	male	anvi	B-19	female									
B-19_12_pass1_623_4	ADS	139.2125068	99.82954459	198.2815045	21.68497885	98.45195994	0	0	0	1	0	0	0	0	0	12	male	anvi	B-19	female									
B-19_12_pass1_623_6	ADS	183.9314398	137.6250186	252.9535914	18.50340839	115.3285728	0	0	0	0	0	0	0	0	0	12	male	anvi	B-19	female									
B-19_12_pass1_623_7	ADS	201.1144762	161.8754396	261.7634535	16.58046144	99.88801386	0	0	0	1	0	0	0	0	0	12	male	anvi	B-19	female									
B-19_12_pass1_623_8	ADS	183.8945408	153.2371907	259.4148179	25.39869937	106.1776272	0	0	0	1	0	0	0	0	0	12	male	anvi	B-19	female									
B-20_16_pass1_955_11	ADS	214.1812375	116.9130681	281.233432	26.74290064	164.3203639	0	0	0	1	0	0	0	0	0	16	female	anvi	B-20	female									
B-20_16_pass1_955_13	ADS	224.0147196	132.4960924	362.9192112	59.32186073	230.4231189	0	0	0	1	0	0	0	0	0	16	male	anvi	B-20	female									
B-20_16_pass1_955_15	ADS	289.148465	157.6629297	404.5874328	64.96319587	246.9245031	0	0	0	1	0	0	0	0	0	16	male	anvi	B-20	female									
B-20_16_pass1_955_20	ADS	168.6766142	115.1572914	261.471311	26.66627219	146.3140196	0	0	0	1	0	0	0	0	0	16	male	anvi	B-20	female									
B-20_16_pass1_955_25	ADS	151.428624	116.1312021	220.8719984	23.60619153	104.7407963	0	0	0	1	0	0	0	0	0	16	male	anvi	B-20	female									
B-20_16_pass1_955_9	ADS	189.2081637	113.5955773	234.2459556	24.13935132	120.6503784	0	0	0	0	0	0	0	0	1	16	male	anvi	B-20	female									
B-21_06_pass1_1057_1	ADS	160.725469	125.5320803	294.2296594	24.28652577	168.6975791	0	0	0	0	0	0	1	0	0	6	female	anvi	B-21	male									
B-21_06_pass1_1057_10	ADS	143.0724792	97.63560305	361.1312813	38.39621163	263.4956783	0	0	0	1	0	0	0	0	0	6	male	anvi	B-21	male									
B-21_06_pass1_1057_12	ADS	128.2481358	88.4500071	220.1773862	22.81850312	131.7273791	0	0	0	1	0	0	1	0	0	6	male	anvi	B-21	male									
B-21_06_pass1_1057_14	ADS	138.1625564	98.6245644	225.7160803	17.62703102	127.0915159	1	0	0	1	0	0	0	0	0	6	female	anvi	B-21	male									
B-21_06_pass1_1057_16	ADS	149.6364201	104.6808658	213.4050757	23.19401397	108.72421	0	0	0	1	0	0	0	0	0	6	female	anvi	B-21	male									
B-21_06_pass1_1057_17	ADS	134.3616294	89.48454522	257.6966004	28.15124483	168.2120551	1	0	0	1	0	0	0	0	0	6	male	anvi	B-21	male									
B-21_06_pass1_1057_19	ADS	137.940515	87.00942234	249.5117617	30.05973994	162.5023393	1	0	0	1	0	0	0	0	0	6	male	anvi	B-21	male									
B-21_06_pass1_1057_21	ADS	136.2450778	90.79628074	220.084957	22.80165794	129.2886762	1	0	0	1	0	0	0	0	0	6	male	anvi	B-21	male									
B-21_06_pass1_1057_23	ADS	277.0812969	140.1051222	439.4713955	68.84617495	299.3662732	0	0	0	1	0	0	0	0	0	6	female	anvi	B-21	male									
B-21_06_pass1_1057_26	ADS	161.9444039	116.4132875	316.7623717	45.04197187	200.3490843	0	0	0	1	0	0	0	0	0	6	male	anvi	B-21	male									
B-21_06_pass1_1057_4	ADS	144.6833699	99.88782891	254.859449	32.16942867	154.9716201	0	0	0	1	0	0	0	0	0	6	male	anvi	B-21	male									
B-21_06_pass1_1057_6	ADS	165.4499236	105.3518723	306.7487956	34.20919707	201.3969233	1	0	0	1	0	0	0	0	0	6	male	anvi	B-21	male									
B-21_06_pass1_1057_8	ADS	139.875545	105.685042	206.8437451	17.26771126	101.1587031	1	0	0	1	0	0	1	0	0	6	male	anvi	B-21	male									
B-22_16_pass1_186_5	IDS	325.7182421	235.220749	487.2282178	89.94844238	252.0074687	0	0	0	1	0	0	0	0	0	16	female	emily	B-22	female									
B-22_16_pass1_186_7	IDS	206.0469746	170.9148589	302.5070359	22.7105666	131.592177	0	0	0	0	0	0	1	0	0	16	female	emily	B-22	female									
B-23_08_pass1_1377_1	IDS	151.856743	103.6350037	236.9860078	22.3722608	133.3510041	0	0	0	0	0	0	0	0	1	8	female	anvi	B-23	male									
B-23_08_pass1_1377_12	ADS	222.1135786	119.3184474	457.9741108	71.36438935	338.6556635	0	0	0	1	0	0	0	0	0	8	female	anvi	B-23	male									
B-23_08_pass1_1377_13	ADS	113.4750683	97.42429965	136.9127571	11.51216661	39.48845743	0	0	0	1	0	0	0	0	0	8	male	anvi	B-23	male									
B-23_08_pass1_1377_2	IDS	174.9252606	116.5393203	273.4517836	39.91049667	156.9124633	0	0	0	0	0	1	0	0	0	8	female	anvi	B-23	male									
B-23_08_pass1_1377_4	ADS	127.5116812	100.9578839	188.4970315	15.74701425	87.53914763	0	0	0	0	0	0	1	0	0	8	male	anvi	B-23	male									
B-23_08_pass1_1377_6	ADS	139.7348142	116.7431223	193.6476495	16.63795627	76.90452712	0	0	0	0	0	0	1	0	0	8	male	anvi	B-23	male									
B-23_08_pass1_1377_8	ADS	125.1015611	98.99649376	257.8938142	27.39659331	158.8973204	1	0	0	0	0	0	1	0	0	8	male	anvi	B-23	male									
B-25_15_pass1_189_12	IDS	275.298348	192.2600763	360.4061239	47.49270563	168.1460476	0	0	0	0	0	0	0	0	1	15	female	anvi	B-25	male									
B-25_15_pass1_189_9	IDS	270.0207805	171.1497362	379.5288926	77.88580535	208.3791564	0	0	0	1	0	0	0	0	0	15	female	anvi	B-25	male									
B-26_11_pass1_845_1	IDS	216.1722746	148.6217303	302.0778706	33.06512574	153.4561403	0	0	0	0	0	0	0	0	1	11	female	anvi	B-26	female									
B-26_11_pass1_845_20	IDS	270.4385019	227.1751189	338.1785664	19.76718911	111.0034475	0	0	0	0	0	0	1	0	0	11	female	anvi	B-26	female									
B-26_11_pass1_845_27	IDS	229.8334501	127.0808172	313.0478327	56.33499032	185.9670155	0	0	0	0	0	0	0	0	0	11	female	anvi	B-26	female									
B-26_11_pass1_845_3	IDS	201.2172453	90.99359287	333.4887741	52.34805464	242.4951813	0	0	0	0	0	0	0	0	1	11	female	anvi	B-26	female									
B-26_11_pass1_845_32	IDS	283.5001872	164.1499566	389.055727	61.20717751	224.9057704	0	0	0	1	0	0	0	0	0	11	female	anvi	B-26	female									
B-26_11_pass1_845_38	IDS	218.0286956	160.2870927	280.1139145	27.80523407	119.8268218	0	0	0	1	0	0	0	0	0	11	female	anvi	B-26	female									
B-26_11_pass1_845_42	IDS	243.7840341	156.4783306	342.8282083	45.62023442	186.3498777	0	0	0	1	0	0	0	0	0	11	female	anvi	B-26	female									
B-26_11_pass1_845_45	IDS	227.8069594	132.9444554	383.8425868	47.18197364	250.8981314	0	0	0	1	0	0	1	0	0	11	female	anvi	B-26	female									
B-26_11_pass1_845_51	IDS	205.9137944	102.7114672	312.7767963	48.54978136	210.0653291	0	0	1	0	0	0	0	0	0	11	female	anvi	B-26	female									
B-26_11_pass1_845_53	IDS	233.6085185	156.4545395	340.7387439	35.86449657	184.2842044	0	0	1	0	0	0	0	0	0	11	female	anvi	B-26	female									
B-26_11_pass1_845_55	IDS	202.0193196	154.2166736	259.1694229	27.24876068	104.9527493	0	0	1	0	0	0	0	0	0	11	female	anvi	B-26	female									
B-26_11_pass1_845_57	IDS	218.1622201	145.1554313	310.6012774	41.68208085	165.4458461	0	0	1	0	0	0	0	0	0	11	female	anvi	B-26	female									
B-26_11_pass1_845_61	IDS	256.2806234	224.343516	322.213442	22.99028395	97.86992598	0	0	1	0	0	0	0	0	0	11	female	anvi	B-26	female									
B-26_11_pass1_845_64	IDS	212.5979132	124.817069	302.4593782	32.70990317	177.6423093	0	0	1	0	0	0	0	0	0	11	female	anvi	B-26	female									
B-27_14_pass1_441_16	IDS	300.5796949	117.0187313	406.3800957	72.80272811	289.3613645	0	0	0	0	0	0	1	0	0	14	female	anvi	B-27	male									
B-27_14_pass1_441_7	IDS	331.0254284	202.7330529	437.1275669	49.56879031	234.394514	0	0	0	0	0	0	1	0	0	14	female	anvi	B-27	male									
B-28_10_pass1_881_11	ADS	178.5298198	109.5030093	260.1258803	33.33071573	150.622871	0	0	0	0	0	0	1	0	0	10	female	emily	B-28	female									
B-28_10_pass1_881_3	ADS	190.5653895	114.912127	289.7964954	43.21034572	174.8843684	0	0	0	0	0	0	0	0	1	10	female	emily	B-28	female									
B-28_10_pass1_881_5	ADS	184.5333553	118.1083485	310.2372185	22.14058244	192.12887	0	0	0	0	0	0	0	0	1	10	female	emily	B-28	female									
B-29_13_pass1_154_19	IDS	358.1421793	110.5211141	554.011643	113.2371871	443.4905289	1	0	0	1	0	0	0	0	0	13	female	anvi	B-29	female									
B-29_13_pass1_154_21	IDS	271.7830072	224.3050705	316.4406292	18.14309526	92.13555869	1	0	0	1	0	0	0	0	0	13	female	anvi	B-29	female									
B-29_13_pass1_154_24	IDS	262.009359	199.4032374	345.4959706	26.40904338	146.0927332	0	0	0	1	0	0	0	0	0	13	female	anvi	B-29	female									
B-29_13_pass1_154_30	IDS	250.43988	178.2737539	421.9037727	58.21131669	243.6300188	0	0	0	0	0	0	1	0	0	13	female	anvi	B-29	female									
B-29_13_pass1_154_32	IDS	220.5640457	177.2919819	259.871912	16.75528511	82.57993005	0	0	0	0	0	0	1	0	0	13	female	anvi	B-29	female									
B-29_13_pass1_154_46	IDS	198.911939	97.65013546	265.2853728	47.58693083	167.6352374	0	0	0	0	0	0	0	1	0	13	female	anvi	B-29	female									
B-29_13_pass1_154_48	IDS	200.8577836	158.3580388	256.5396798	25.53650397	98.18164098	0	0	0	1	0	0	0	0	0	13	female	anvi	B-29	female									
B-29_13_pass1_154_6	IDS	285.545783	237.4952252	329.1529177	27.43012469	91.65769245	0	0	0	1	0	0	0	0	0	13	female	anvi	B-29	female									
B-29_13_pass1_154_7	IDS	278.671553	208.2777054	347.0729588	51.51803996	138.7952534	0	0	0	1	0	0	0	0	0	13	female	anvi	B-29	female									
B-29_13_pass1_154_8	IDS	230.3967099	204.61441	320.9464114	23.37585605	116.3320014	0	0	0	1	0	0	0	0	0	13	female	anvi	B-29	female									
B-30_14_pass1_471_1	IDS	197.1383254	170.1005408	265.395246	21.3201096	95.29470515	0	0	0	1	0	0	0	0	0	14	female	emily	B-30	male									
B-30_14_pass1_471_10	IDS	174.4939083	120	218.8310498	18.85685023	98.83104979	0	0	0	0	1	0	0	0	0	14	female	emily	B-30	male									
B-30_14_pass1_471_100	IDS	252.491101	183.1541056	390.2954791	69.33271261	207.1413735	0	0	0	1	0	0	0	0	0	14	female	emily	B-30	male									
B-30_14_pass1_471_104	IDS	255.5841181	216.1164307	302.8841664	24.40409453	86.76773572	0	0	0	1	0	0	0	0	0	14	female	emily	B-30	male									
B-30_14_pass1_471_108	IDS	259.3706374	181.4105729	317.2587823	31.64543434	135.8482094	0	0	0	1	0	0	0	0	0	14	female	emily	B-30	male									
B-30_14_pass1_471_110	IDS	388.1266545	273.0546317	576.6816526	90.24363572	303.6270209	1	0	0	0	1	0	0	0	0	14	female	emily	B-30	male									
B-30_14_pass1_471_115	IDS	309.0003471	279.2165834	416.2120295	25.51996404	136.9954461	0	0	0	0	0	0	1	0	0	14	female	emily	B-30	male									
B-30_14_pass1_471_117	IDS	272.2986367	200.4010129	446.5746956	43.23059094	246.1736827	0	0	0	0	0	0	1	0	0	14	female	emily	B-30	male									
B-30_14_pass1_471_12	IDS	209.9029801	108.4104293	457.1663735	46.63614713	348.7559442	0	0	0	1	0	1	1	0	0	14	female	emily	B-30	male									
B-30_14_pass1_471_120	IDS	258.1358534	193.9207972	516.6492159	62.44147378	322.7284187	0	0	0	0	0	0	1	0	0	14	female	emily	B-30	male									
B-30_14_pass1_471_122	IDS	257.5328891	182.0097238	539.0761531	78.80391736	357.0664293	0	0	0	0	0	0	1	0	0	14	female	emily	B-30	male									
B-30_14_pass1_471_124	IDS	350.3946453	239.3011006	467.4222147	77.61996412	228.1211141	0	0	0	0	0	0	1	0	0	14	female	emily	B-30	male									
B-30_14_pass1_471_131	IDS	375.913733	323.154554	443.630255	30.88308278	120.475701	0	0	0	1	0	1	0	0	0	14	female	emily	B-30	male									
B-30_14_pass1_471_133	IDS	203.5244223	137.2391107	261.5390933	31.75008935	124.2999826	0	0	0	0	0	0	1	0	0	14	female	emily	B-30	male									
B-30_14_pass1_471_135	IDS	198.9518225	104.0970473	310.6857588	45.73531303	206.5887115	0	0	0	0	0	0	1	0	0	14	female	emily	B-30	male									
B-30_14_pass1_471_137	IDS	211.4947358	105.1614104	287.1270073	41.00499349	181.965597	0	0	0	0	0	0	1	0	0	14	female	emily	B-30	male									
B-30_14_pass1_471_139	IDS	243.19809	198.7505045	342.5680585	42.20848004	143.817554	0	0	0	0	0	1	0	0	0	14	female	emily	B-30	male									
B-30_14_pass1_471_14	IDS	196.3632198	139.2097772	302.3437177	31.41779789	163.1339405	1	0	0	1	0	1	1	0	0	14	female	emily	B-30	male									
B-30_14_pass1_471_141	IDS	218.6021209	152.8798079	384.5092213	45.97029773	231.6294134	0	0	0	0	0	0	1	0	0	14	female	emily	B-30	male									
B-30_14_pass1_471_143	IDS	210.2612817	178.6103514	307.3657436	33.98140267	128.7553921	0	0	0	0	0	0	1	0	0	14	female	emily	B-30	male									
B-30_14_pass1_471_146	IDS	209.6209329	178.1326309	361.7787876	35.05892764	183.6461567	0	0	0	0	0	0	1	0	0	14	female	emily	B-30	male									
B-30_14_pass1_471_16	IDS	236.7652548	167.8864108	341.1421161	47.59145013	173.2557053	0	0	0	0	1	0	0	0	0	14	female	emily	B-30	male									
B-30_14_pass1_471_18	IDS	420.0715559	270.4151308	613.5790576	92.36867908	343.1639268	0	0	0	0	1	0	0	0	0	14	female	emily	B-30	male									
B-30_14_pass1_471_20	IDS	300.1679412	161.7893401	543.4491992	70.34663419	381.6598591	0	0	0	0	1	0	0	0	0	14	female	emily	B-30	male									
B-30_14_pass1_471_23	IDS	325.1680758	198.3335056	427.9807441	66.99760323	229.6472385	0	0	0	0	0	0	1	0	0	14	female	emily	B-30	male									
B-30_14_pass1_471_26	IDS	330.7054473	258.9111554	455.9460163	57.64763175	197.0348609	0	0	0	1	0	0	0	0	0	14	female	emily	B-30	male									
B-30_14_pass1_471_30	IDS	363.2656845	344.8609581	411.036021	19.0263604	66.17506285	0	0	0	1	0	0	0	0	0	14	female	emily	B-30	male									
B-30_14_pass1_471_32	IDS	289.7978281	133.8274923	501.8128666	85.72942654	367.9853743	0	0	0	1	0	0	0	0	0	14	female	emily	B-30	male									
B-30_14_pass1_471_34	IDS	301.8431533	159.9939146	473.0278285	77.13169941	313.033914	0	0	0	0	1	0	0	0	0	14	female	emily	B-30	male									
B-30_14_pass1_471_35	IDS	250.1085437	233.6896499	313.4475024	26.56483441	79.75785251	0	0	0	0	1	0	0	0	0	14	female	emily	B-30	male									
B-30_14_pass1_471_36	IDS	339.6379376	228.4087849	519.3006968	74.26256804	290.8919119	0	0	0	0	1	0	1	0	0	14	female	emily	B-30	male									
B-30_14_pass1_471_43	IDS	275.9466303	235.4286363	320.6773925	16.28209528	85.24875622	0	0	0	0	0	0	1	0	0	14	female	emily	B-30	male									
B-30_14_pass1_471_47	IDS	376.74726	297.134649	501.4768726	47.17651545	204.3422237	0	0	0	0	1	0	0	0	0	14	female	emily	B-30	male									
B-30_14_pass1_471_5	IDS	390.9189024	259.4797813	552.0402283	74.67911036	292.560447	0	0	0	0	1	0	0	0	0	14	female	emily	B-30	male									
B-30_14_pass1_471_50	IDS	396.7491285	301.63691	440.8646418	38.24816615	139.2277318	0	0	0	1	0	0	0	0	0	14	female	emily	B-30	male									
B-30_14_pass1_471_55	IDS	298.7668206	192.5616312	532.3097368	62.62449115	339.7481056	0	0	0	0	1	0	0	0	0	14	female	emily	B-30	male									
B-30_14_pass1_471_58	IDS	257.2339108	183.7111696	407.4718394	46.94133956	223.7606697	0	0	0	0	1	0	0	0	0	14	female	emily	B-30	male									
B-30_14_pass1_471_60	IDS	425.9477137	334.69363	593.9278426	71.2699929	259.2342125	0	0	0	0	1	0	0	0	0	14	female	emily	B-30	male									
B-30_14_pass1_471_62	IDS	220.1046744	149.5047142	393.7146684	55.51242396	244.2099542	0	0	0	0	1	0	1	0	0	14	female	emily	B-30	male									
B-30_14_pass1_471_73	IDS	288.338142	237.7461952	331.2010975	30.53835811	93.45490226	0	0	0	1	0	0	0	0	0	14	female	emily	B-30	male									
B-30_14_pass1_471_77	IDS	273.4928505	215.2746202	362.0855205	38.46768408	146.8109002	0	0	0	0	1	0	0	0	0	14	female	emily	B-30	male									
B-30_14_pass1_471_79	IDS	268.0352664	155.4876988	412.9353515	74.79488907	257.4476527	1	0	0	1	1	0	0	0	0	14	female	emily	B-30	male									
B-30_14_pass1_471_8	IDS	266.7479468	174.9151039	320.8627349	39.54149523	145.9476311	0	0	0	0	1	0	0	0	0	14	female	emily	B-30	male									
B-30_14_pass1_471_81	IDS	312.5457685	229.228303	512.2530843	59.87643367	283.0247813	0	0	0	1	0	0	0	0	0	14	female	emily	B-30	male									
B-30_14_pass1_471_84	IDS	383.2221206	357.5472627	398.0607796	10.86616735	40.51351685	0	0	0	1	0	0	0	0	0	14	female	emily	B-30	male									
B-30_14_pass1_471_88	IDS	286.8518685	177.3301568	519.0624045	79.83606725	341.7322477	0	0	0	0	1	0	0	0	0	14	female	emily	B-30	male									
B-30_14_pass1_471_90	IDS	245.8035175	146.5579399	356.4288157	58.35634064	209.8708758	0	0	0	0	0	0	1	0	0	14	female	emily	B-30	male									
B-30_14_pass1_471_92	IDS	279.5479104	219.7260863	357.6344499	29.67844757	137.9083637	0	0	0	0	0	0	1	0	0	14	female	emily	B-30	male									
B-30_14_pass1_471_94	IDS	274.8950202	225.5913571	463.786212	51.24062136	238.1948549	0	0	0	1	0	1	0	0	0	14	female	emily	B-30	male									
B-30_14_pass1_471_96	IDS	318.332629	120.1032553	454.8203818	87.10805151	334.7171265	1	0	0	0	0	0	1	0	0	14	female	emily	B-30	male									
B-30_14_pass1_471_98	IDS	278.2790839	196.3388045	414.3986653	57.26586213	218.0598608	0	0	0	0	0	0	1	0	0	14	female	emily	B-30	male									
B-30_14_pass1_471_99	IDS	407.4303559	347.7341315	447.2916882	39.93713396	99.55755672	0	0	0	0	0	0	0	0	0	14	female	emily	B-30	male									
B-31_13_pass1_239_10	IDS	193.4325428	117.6900094	323.6669407	61.47888035	205.9769314	0	0	0	1	0	0	0	0	0	13	male	anvi	B-31	female									
